RA,Ano_Ref,Fase,Idade,Gênero,IAA,IEG,IPS,IDA,IPV,IAN,Mat,Por,Ing,IPP,Risco_Defasagem
RA-461,2024,3R,13.0,Feminino,8.751,9.182446312,7.51,4.5,7.056666667,10.0,3.0,4.5,6.0,7.708333333,0
RA-398,2024,3U,12.0,Feminino,7.083,5.733333333333333,7.51,8.0,6.553333333,10.0,8.5,7.5,8.0,7.291666667,0
RA-586,2024,3U,11.0,Feminino,9.168,9.241269841333333,7.51,8.5,8.056666667,10.0,7.5,8.0,10.0,8.75,0
RA-623,2024,3U,15.0,Masculino,8.334,7.3999999999999995,6.885,4.0,7.05,5.0,3.5,2.5,6.0,6.458333333,1
RA-588,2024,3U,11.0,Feminino,9.168,9.833333333333334,7.51,7.833333333333333,8.0,10.0,8.5,8.0,7.0,8.75,0
RA-626,2024,3U,13.0,Masculino,9.585,3.380451127666667,6.885,5.333333333333333,6.443333333,10.0,5.5,3.5,7.0,7.291666667,0
RA-1556,2024,3U,14.0,Masculino,7.917,5.222222222333333,7.51,4.0,7.44,10.0,3.5,,4.5,7.916666667,0
RA-455,2024,3U,14.0,Feminino,8.751,6.111111111,8.13,4.5,7.276666667,10.0,3.0,6.5,4.0,8.333333333,0
RA-614,2024,3U,14.0,Masculino,9.585,9.700000000000001,7.51,6.833333333333333,7.603333333,5.0,8.0,4.5,8.0,7.916666667,1
RA-434,2024,3U,13.0,Masculino,7.084,5.061904762,7.51,5.5,6.55,10.0,5.5,5.5,5.5,7.291666667,0
RA-603,2024,3U,12.0,Masculino,9.585,7.155555555666666,6.885,4.666666666666667,6.216666667,10.0,4.5,5.5,4.0,6.875,0
RA-1133,2024,3U,11.0,Feminino,9.168,9.841269841333334,8.75,4.5,8.83,10.0,5.0,3.5,5.0,8.125,0
RA-616,2024,3U,14.0,Masculino,7.5,3.087719298333333,6.885,3.8333333333333335,4.946666667,10.0,3.0,3.5,5.0,6.458333333,0
RA-1134,2024,3U,12.0,Masculino,8.751,8.914285714,7.51,6.0,6.883333333,10.0,6.0,5.5,6.5,7.708333333,0
RA-1557,2024,3U,14.0,Feminino,9.585,8.916666666666666,7.51,7.0,7.72,10.0,6.0,,8.0,7.916666667,0
RA-670,2024,3U,12.0,Feminino,9.585,9.441269841333334,7.51,8.666666666666666,8.166666667,10.0,9.0,7.0,10.0,8.958333333,0
RA-620,2024,3U,14.0,Masculino,8.334,3.9841269843333333,7.51,2.5,5.886666667,10.0,3.5,2.5,1.5,7.083333333,0
RA-1149,2024,4A,15.0,Feminino,8.334,10.0,10.0,6.0,8.706,5.0,2.0,6.0,10.0,8.625,1
RA-1558,2024,4A,16.0,Masculino,9.168,8.705360238666666,8.755,5.5,8.302,5.0,5.0,5.5,6.0,8.5,1
RA-326,2024,4A,14.0,Feminino,9.168,8.973112128333334,6.26,9.333333333333334,8.704,10.0,10.0,9.0,9.0,8.875,0
RA-339,2024,4A,13.0,Feminino,7.5,7.155537064000001,5.635,8.166666666666666,7.668,10.0,8.0,7.0,9.5,8.0,0
RA-179,2024,4A,13.0,Masculino,9.168,9.407894737,9.38,8.166666666666666,8.44,10.0,7.0,8.0,9.5,8.75,0
RA-1559,2024,4A,15.0,Feminino,7.917,5.2929755216666665,6.885,4.666666666666667,7.604,5.0,8.0,0.0,6.0,8.375,1
RA-332,2024,4A,15.0,Masculino,9.585,7.605358505000001,9.38,7.0,8.706,10.0,7.0,7.0,7.0,8.625,0
RA-1560,2024,4A,14.0,Feminino,9.168,9.206349206333334,5.635,8.166666666666666,8.336,10.0,6.0,8.5,10.0,8.5,0
RA-1153,2024,4A,15.0,Feminino,8.751,9.702380952333334,5.635,8.5,9.074,5.0,8.0,8.5,9.0,8.75,1
RA-183,2024,4A,15.0,Feminino,7.917,9.249011857666666,6.26,7.5,8.372,10.0,5.0,7.5,10.0,8.25,0
RA-199,2024,4A,15.0,Masculino,8.334,7.554824561666667,6.88,7.166666666666667,8.206,5.0,5.0,9.0,7.5,8.125,1
RA-1561,2024,4A,16.0,Masculino,9.585,9.174603174666666,5.0,9.0,7.734,5.0,8.5,8.5,10.0,8.0,1
RA-336,2024,4A,15.0,Masculino,7.5,5.512100409000001,6.26,5.833333333333333,7.196,10.0,6.0,6.5,5.0,7.5,0
RA-347,2024,4A,14.0,Feminino,8.751,9.673046251999999,6.885,7.666666666666667,7.766,10.0,6.5,7.5,9.0,8.0,0
RA-397,2024,4A,16.0,Feminino,7.918,7.885292942666666,5.63,5.666666666666667,7.398,5.0,5.0,4.5,7.5,7.625,1
RA-338,2024,4B,14.0,Masculino,9.168,7.441643324,7.51,6.833333333333333,8.8375,10.0,5.0,8.0,7.5,7.625,0
RA-392,2024,4B,16.0,Masculino,9.585,5.414731682,5.635,1.0,3.545,5.0,0.0,2.0,1.0,3.5,1
RA-352,2024,4B,13.0,Masculino,8.334,4.453748006333333,6.26,3.1666666666666665,6.7925,10.0,2.0,5.5,2.0,6.375,0
RA-1562,2024,4B,16.0,Feminino,6.25,8.666666666666666,5.01,0.5,6.8725,5.0,0.5,,,6.25,1
RA-367,2024,4B,13.0,Feminino,9.168,7.268170426,6.26,5.0,7.6275,10.0,2.0,5.5,7.5,6.875,0
RA-1563,2024,4B,15.0,Feminino,8.751,8.305555555666666,7.51,7.0,8.46,5.0,5.0,7.5,8.5,7.25,1
RA-1564,2024,4B,15.0,Masculino,8.334,4.942067736333334,6.885,2.1666666666666665,5.2875,5.0,1.0,3.5,2.0,5.75,1
RA-1565,2024,4B,16.0,Masculino,0.0,8.102240896333333,7.51,5.5,6.0375,5.0,7.0,3.0,6.5,6.375,1
RA-1566,2024,4B,17.0,Feminino,9.168,9.247219355666667,7.51,6.5,8.335,5.0,3.0,8.0,8.5,7.75,1
RA-1567,2024,4B,16.0,Feminino,8.334,8.771043771,7.51,8.166666666666666,8.335,5.0,5.0,9.5,10.0,7.75,1
RA-356,2024,4B,14.0,Masculino,8.334,6.656346749333334,5.635,5.333333333333333,6.5375,10.0,1.0,7.0,8.0,5.25,0
RA-1568,2024,4B,15.0,Feminino,9.168,7.493464052333334,7.51,8.166666666666666,8.5025,5.0,7.5,7.5,9.5,8.0,1
RA-247,2024,4B,14.0,Feminino,0.0,8.306595365666666,6.26,4.333333333333333,8.5875,10.0,0.0,5.0,8.0,7.75,0
RA-204,2024,4B,15.0,Feminino,9.168,6.827094474333333,6.26,7.5,8.5875,10.0,5.0,7.5,10.0,7.125,0
RA-1569,2024,4B,17.0,Feminino,6.666,7.111111111333334,6.26,2.1666666666666665,6.9175,5.0,2.0,3.0,1.5,6.875,1
RA-1570,2024,4B,16.0,Feminino,9.585,7.542087542,7.51,8.333333333333334,8.6725,5.0,6.5,9.0,9.5,7.75,1
RA-1571,2024,4B,16.0,Masculino,8.334,9.111111111333335,5.005,5.666666666666667,8.545,5.0,5.0,6.0,6.0,7.5,1
RA-1572,2024,4C,15.0,Feminino,9.168,9.841269841333334,7.51,7.5,8.393333333,5.0,7.5,6.5,8.5,7.65625,1
RA-1150,2024,4C,17.0,Masculino,8.334,6.481481481666667,7.51,6.833333333333333,7.946666667,5.0,4.0,6.5,10.0,7.65625,1
RA-1573,2024,4C,16.0,Masculino,9.168,6.120448179333334,6.26,5.0,8.556666667,5.0,0.0,6.0,9.0,7.65625,1
RA-1574,2024,4C,16.0,Feminino,8.751,8.399470899666667,7.51,7.333333333333333,8.616666667,5.0,7.0,6.0,9.0,7.8125,1
RA-1151,2024,4C,13.0,Feminino,7.5,9.722222222333334,5.635,9.0,9.393333333,10.0,9.0,8.0,10.0,8.125,0
RA-1575,2024,4C,16.0,Feminino,9.168,8.624338624,6.885,5.333333333333333,8.28,5.0,0.0,7.5,8.5,7.65625,1
RA-1081,2024,4C,15.0,Feminino,6.667,9.523809523666666,5.005,8.833333333333334,8.95,10.0,9.5,8.0,9.0,9.166666667,0
RA-342,2024,4C,16.0,Feminino,8.751,7.728174603333334,6.26,4.5,7.723333333,5.0,6.5,7.0,0.0,7.65625,1
RA-1576,2024,4C,16.0,Feminino,8.334,9.523809523666666,5.635,6.666666666666667,8.44,5.0,7.5,4.5,8.0,6.40625,1
RA-187,2024,4C,14.0,Feminino,8.751,9.537037037,5.635,7.833333333333333,9.06,10.0,7.5,7.0,9.0,8.4375,0
RA-359,2024,4C,14.0,Feminino,9.168,7.162698412666667,6.26,5.5,8.333333333,10.0,4.0,4.5,8.0,7.5,0
RA-1577,2024,4C,16.0,Masculino,10.002,4.993386243333333,7.51,4.333333333333333,7.273333333,5.0,4.0,7.0,2.0,7.34375,1
RA-236,2024,4F,14.0,Feminino,9.168,7.890668700666666,6.26,4.5,6.362,10.0,1.5,4.0,8.0,6.875,0
RA-249,2024,4F,16.0,Masculino,7.083,6.645021645,5.0,5.0,7.064,5.0,1.0,8.0,6.0,6.75,1
RA-239,2024,4F,17.0,Feminino,8.751,6.361737677333333,5.635,6.666666666666667,8.502,2.5,4.0,10.0,6.0,7.875,1
RA-382,2024,4F,16.0,Masculino,9.168,6.324561403666666,5.63,3.0,6.43,5.0,2.0,3.0,4.0,6.75,1
RA-383,2024,4F,13.0,Masculino,9.168,8.600288600333334,7.51,5.833333333333333,8.47,10.0,1.0,8.0,8.5,7.875,0
RA-1155,2024,4F,15.0,Feminino,8.334,8.888888889,5.005,4.666666666666667,8.87,5.0,6.0,8.0,0.0,8.0,1
RA-384,2024,4F,14.0,Feminino,7.5,8.607503607333333,7.51,7.5,7.936,10.0,5.0,9.5,8.0,7.625,0
RA-1156,2024,4F,13.0,Feminino,7.5,7.821067821,7.51,2.0,7.5,10.0,6.0,0.0,0.0,7.125,0
RA-1578,2024,4F,13.0,Feminino,8.334,6.761695906666667,7.51,7.333333333333333,8.636,10.0,6.0,6.0,10.0,7.5,0
RA-388,2024,4F,16.0,Feminino,7.5,6.349206349,7.51,4.333333333333333,5.764,5.0,1.0,7.0,5.0,6.75,1
RA-260,2024,4F,15.0,Feminino,8.751,9.674603174666666,7.51,7.0,8.502,10.0,7.5,5.5,8.0,7.875,0
RA-395,2024,4F,13.0,Feminino,8.751,6.921693121666666,6.26,4.333333333333333,8.464,10.0,2.5,5.5,5.0,7.25,0
RA-262,2024,4F,17.0,Masculino,7.917,4.854560643666667,7.51,4.166666666666667,6.296,5.0,1.0,4.5,7.0,7.0,1
RA-1579,2024,4F,16.0,Feminino,8.751,9.090261886999999,5.635,7.166666666666667,9.272,5.0,7.5,6.0,8.0,8.5,1
RA-1580,2024,4F,16.0,Masculino,8.751,9.049953314666666,7.51,6.166666666666667,9.168,5.0,5.0,7.5,6.0,7.875,1
RA-377,2024,4F,14.0,Feminino,9.168,7.698412698333333,7.51,5.166666666666667,7.634,10.0,4.0,6.5,5.0,7.125,0
RA-250,2024,4H,14.0,Feminino,9.168,9.629629629666667,6.88,9.166666666666666,8.95,10.0,10.0,7.5,10.0,8.958333333,0
RA-1581,2024,4H,16.0,Masculino,8.334,7.834844760666667,6.26,6.333333333333333,7.386666667,5.0,7.0,4.5,7.5,7.083333333,1
RA-1582,2024,4H,15.0,Masculino,8.334,8.069444444333334,6.255,4.5,6.666666667,5.0,7.0,2.0,4.5,6.666666667,1
RA-1583,2024,4H,15.0,Feminino,7.917,7.753623188333333,6.26,8.166666666666666,9.006666667,5.0,8.0,6.5,10.0,9.166666667,1
RA-450,2024,4L,15.0,Masculino,8.751,8.954191033333332,5.63,7.5,7.58,5.0,8.0,8.5,6.0,7.8125,1
RA-426,2024,4L,15.0,Feminino,7.917,7.9050567596666665,4.38,4.833333333333333,8.0,5.0,3.5,7.0,4.0,7.65625,1
RA-1584,2024,4L,15.0,Feminino,8.334,9.153439153333332,7.51,5.5,8.1675,5.0,6.0,5.5,5.0,7.8125,1
RA-313,2024,4L,15.0,Feminino,8.751,9.666666666666666,5.63,4.833333333333333,8.1675,5.0,1.0,8.0,5.5,7.8125,1
RA-467,2024,4L,15.0,Feminino,7.917,9.140350877333333,5.01,6.833333333333333,7.54,10.0,5.5,9.0,6.0,7.34375,0
RA-1585,2024,4L,15.0,Feminino,10.002,6.775210084333334,7.51,4.0,7.7925,5.0,5.0,3.0,4.0,7.65625,1
RA-432,2024,4L,16.0,Feminino,7.501,10.0,6.26,5.5,7.2875,5.0,5.0,6.0,5.5,7.34375,1
RA-1586,2024,4L,15.0,Feminino,10.002,6.128654970666666,5.01,5.666666666666667,7.54,5.0,3.5,5.5,8.0,6.875,1
RA-470,2024,4L,15.0,Feminino,9.585,8.011695906666667,7.51,3.3333333333333335,6.4975,10.0,3.5,4.0,2.5,7.03125,0
RA-417,2024,4L,14.0,Feminino,8.334,8.401559454333333,7.51,8.833333333333334,8.2925,10.0,9.0,10.0,7.5,8.4375,0
RA-407,2024,4L,15.0,Masculino,8.334,7.614522417333333,6.26,3.6666666666666665,7.875,10.0,2.0,5.0,4.0,7.96875,0
RA-1587,2024,4L,16.0,Feminino,9.168,10.0,7.51,3.75,8.2075,5.0,7.5,0.0,,7.8125,1
RA-1588,2024,4L,14.0,Feminino,7.917,8.640618640666666,7.51,4.0,7.415,10.0,3.5,4.5,,7.5,0
RA-424,2024,4L,14.0,Feminino,8.334,9.616228070333333,7.51,3.3333333333333335,7.1625,10.0,2.0,6.0,2.0,7.34375,0
RA-1193,2024,4L,15.0,Feminino,8.751,7.763157895,5.635,4.0,7.79,5.0,3.0,6.0,3.0,7.8125,1
RA-411,2024,4M,14.0,Feminino,7.083,9.148148147999999,5.635,4.833333333333333,7.4125,10.0,3.5,7.0,4.0,7.291666667,0
RA-412,2024,4M,14.0,Feminino,8.334,8.456140351,6.26,7.333333333333333,8.125,10.0,8.0,6.0,8.0,8.020833333,0
RA-428,2024,4M,14.0,Masculino,9.168,8.898245614,5.635,5.0,7.625,10.0,3.0,4.0,8.0,7.5,0
RA-315,2024,4M,15.0,Feminino,0.0,5.918518518666667,7.51,6.833333333333333,7.6275,5.0,6.5,6.5,7.5,7.5,1
RA-442,2024,4M,13.0,Feminino,8.334,5.9151960783333335,5.635,5.0,7.8775,10.0,4.5,7.0,3.5,7.5,0
RA-301,2024,4M,15.0,Feminino,9.168,7.4947368423333325,7.51,9.0,8.21,10.0,10.0,9.0,8.0,8.020833333,0
RA-1163,2024,4M,15.0,Masculino,8.334,9.824561403666666,7.51,7.833333333333333,8.755,10.0,9.5,6.5,7.5,8.125,0
RA-402,2024,4M,14.0,Feminino,7.5,3.074074074,6.26,4.166666666666667,6.1175,10.0,3.0,3.5,6.0,6.354166667,0
RA-1589,2024,4M,15.0,Feminino,0.0,6.259259259333334,7.51,2.5,7.54,5.0,3.0,2.0,,7.5,1
RA-1162,2024,4M,14.0,Feminino,7.917,9.135672514666666,6.26,5.666666666666667,7.0375,10.0,4.0,7.5,5.5,6.875,0
RA-471,2024,4M,14.0,Feminino,0.0,7.027568922333333,7.51,5.5,8.0425,10.0,4.0,5.5,7.0,7.708333333,0
RA-416,2024,4M,14.0,Masculino,8.751,8.972709551666666,7.51,8.0,9.13,10.0,8.0,7.5,8.5,8.541666667,0
RA-303,2024,4M,16.0,Masculino,8.751,3.9520467836666664,7.51,5.666666666666667,7.535,5.0,5.0,5.0,7.0,6.875,1
RA-418,2024,4M,12.0,Feminino,8.751,10.0,7.51,9.333333333333334,9.0475,10.0,9.5,8.5,10.0,8.229166667,0
RA-419,2024,4M,14.0,Feminino,7.083,9.382456140666667,6.26,8.166666666666666,8.5475,10.0,6.5,8.0,10.0,8.020833333,0
RA-420,2024,4M,13.0,Feminino,8.334,9.557894737,6.26,4.0,7.96,10.0,3.0,4.5,4.5,7.8125,0
RA-1166,2024,4M,16.0,Feminino,8.334,8.498245614,6.26,6.333333333333333,8.625,5.0,5.0,7.0,7.0,8.020833333,1
RA-425,2024,4M,14.0,Masculino,10.002,10.0,6.26,9.0,8.8375,10.0,10.0,7.5,9.5,8.229166667,0
RA-1590,2024,4N,15.0,Feminino,7.917,8.267770876333332,7.51,8.666666666666666,8.806,5.0,8.5,8.0,9.5,10.0,1
RA-1591,2024,4N,16.0,Feminino,7.083,6.430976431,7.51,3.5,7.064,5.0,3.0,4.5,3.0,8.125,1
RA-273,2024,4N,16.0,Feminino,9.168,7.323153899,6.26,4.5,6.896,5.0,3.0,6.5,4.0,8.125,1
RA-1592,2024,4N,15.0,Feminino,7.917,6.854727398333334,7.51,5.5,7.432,5.0,4.0,7.5,5.0,8.125,1
RA-457,2024,4N,14.0,Feminino,8.334,8.743961352333335,7.51,8.666666666666666,7.77,10.0,8.0,8.0,10.0,9.6875,0
RA-305,2024,4N,16.0,Masculino,8.334,7.898550724666666,6.26,4.833333333333333,7.03,5.0,3.0,3.0,8.5,7.8125,1
RA-421,2024,4N,13.0,Masculino,8.751,9.540744978333334,7.51,6.666666666666667,8.572,10.0,5.0,6.0,9.0,9.0625,0
RA-1169,2024,4N,15.0,Feminino,6.25,8.444444444333334,5.635,6.833333333333333,6.8,5.0,6.0,6.5,8.0,7.8125,1
RA-1593,2024,4N,15.0,Masculino,6.249,4.868875086666667,6.26,6.5,8.538,5.0,9.0,6.5,4.0,9.0625,1
RA-1594,2024,4N,16.0,Masculino,9.585,6.112836439,6.26,3.0,5.996,5.0,1.0,4.0,4.0,6.25,1
RA-283,2024,4N,16.0,Masculino,8.751,9.761904762,6.885,8.0,7.736,5.0,6.5,8.0,9.5,7.8125,1
RA-459,2024,4N,14.0,Masculino,7.917,8.454106280333333,5.635,4.666666666666667,7.366,10.0,0.0,6.0,8.0,7.8125,0
RA-454,2024,4R,17.0,Masculino,9.585,6.633138401666667,6.255,3.6666666666666665,5.833333333,5.0,3.0,2.0,6.0,5.416666667,1
RA-1595,2024,4R,14.0,Masculino,8.334,7.949735449666666,6.26,2.3333333333333335,7.021666667,10.0,3.0,0.0,4.0,7.395833333,0
RA-1596,2024,4R,17.0,Feminino,8.751,10.0,7.51,3.3333333333333335,8.226666667,5.0,5.0,0.0,5.0,8.229166667,1
RA-170,2024,4R,16.0,Feminino,9.168,8.5,5.635,8.0,8.028333333,5.0,10.0,6.5,7.5,7.604166667,1
RA-1597,2024,4R,16.0,Feminino,7.5,8.412698412666666,7.51,2.8333333333333335,8.28,5.0,2.0,0.0,6.5,8.125,1
RA-1171,2024,4R,15.0,Masculino,8.334,7.230158729999999,7.51,7.5,8.643333333,5.0,5.0,9.5,8.0,8.645833333,1
RA-116,2024,5A,18.0,Feminino,8.334,7.535353535666666,5.635,4.5,6.73,5.0,6.5,2.0,5.0,6.875,1
RA-217,2024,5A,17.0,Feminino,8.334,8.917748917666666,6.26,7.833333333333333,6.994,5.0,9.0,7.0,7.5,7.125,1
RA-103,2024,5A,15.0,Feminino,8.334,9.603174603333335,6.26,9.166666666666666,8.872,10.0,9.0,9.0,9.5,7.875,0
RA-178,2024,5A,16.0,Feminino,9.585,8.739177489333334,6.26,4.166666666666667,6.53,10.0,2.5,2.5,7.5,7.625,0
RA-1172,2024,5A,17.0,Feminino,7.5,6.0634920633333325,6.26,3.3333333333333335,6.196,5.0,0.0,5.0,5.0,7.25,1
RA-180,2024,5A,14.0,Masculino,9.168,9.431818181666666,7.51,8.5,8.674,10.0,9.0,8.5,8.0,8.125,0
RA-181,2024,5A,15.0,Feminino,7.5,8.737373737333334,6.26,4.333333333333333,8.436,10.0,0.0,7.5,5.5,7.625,0
RA-121,2024,5A,17.0,Feminino,8.751,8.152958153,6.26,8.833333333333334,6.764,5.0,7.5,9.0,10.0,7.25,1
RA-211,2024,5A,15.0,Masculino,9.585,9.379509379666667,7.51,7.0,7.866,10.0,5.5,6.5,9.0,7.25,0
RA-1198,2024,5A,17.0,Feminino,8.751,9.458874459,7.51,3.5,7.332,5.0,0.0,1.0,9.5,7.375,1
RA-110,2024,5A,16.0,Masculino,9.168,9.696969697,6.255,8.5,8.504,10.0,10.0,7.0,8.5,7.5,0
RA-189,2024,5A,15.0,Masculino,10.002,10.0,6.255,8.166666666666666,8.2,10.0,7.0,7.5,10.0,6.875,0
RA-127,2024,5A,16.0,Feminino,8.751,9.488636363666666,7.51,7.833333333333333,8.538,10.0,10.0,3.5,10.0,7.625,0
RA-115,2024,5A,17.0,Feminino,7.917,4.164756812,6.26,4.166666666666667,5.726,5.0,6.5,4.5,1.5,6.75,1
RA-215,2024,5B,15.0,Feminino,7.084,6.455627705333334,6.26,5.666666666666667,7.432,10.0,5.0,2.0,10.0,8.0,0
RA-1598,2024,5B,15.0,Feminino,9.585,8.857142857,7.51,7.5,8.236,10.0,7.5,7.5,,8.375,0
RA-1174,2024,5B,16.0,Feminino,8.751,8.349567099333333,6.26,5.0,7.266,10.0,5.0,3.0,7.0,7.5,0
RA-192,2024,5B,17.0,Masculino,8.334,6.363636363666667,7.51,7.166666666666667,6.9,5.0,4.0,7.5,10.0,7.125,1
RA-220,2024,5B,15.0,Feminino,8.751,8.198051948,6.26,6.833333333333333,7.332,10.0,8.0,3.5,9.0,7.25,0
RA-186,2024,5B,15.0,Feminino,7.917,9.640151515,6.26,7.166666666666667,8.672,10.0,6.0,7.0,8.5,8.125,0
RA-1181,2024,5B,15.0,Feminino,9.168,5.036075036,6.26,3.8333333333333335,5.862,10.0,1.0,1.0,9.5,7.125,0
RA-1599,2024,5B,17.0,Feminino,8.334,9.666666666666666,7.51,6.5,7.566,5.0,7.0,6.0,,7.75,1
RA-111,2024,5B,15.0,Feminino,9.168,9.488636363666666,6.26,8.333333333333334,8.74,10.0,8.0,7.0,10.0,8.125,0
RA-1600,2024,5B,17.0,Feminino,8.751,8.425925926,6.26,5.666666666666667,6.03,5.0,5.0,2.0,10.0,7.25,1
RA-1601,2024,5C,17.0,Feminino,8.751,7.0,7.51,6.5,8.335,5.0,5.0,5.0,9.5,7.5,1
RA-176,2024,5C,15.0,Feminino,9.585,9.545454545333333,6.26,8.833333333333334,8.545,10.0,9.0,8.0,9.5,8.59375,0
RA-1602,2024,5C,15.0,Feminino,7.917,8.782407407333332,7.51,7.166666666666667,7.875,10.0,9.5,2.0,10.0,7.34375,0
RA-1603,2024,5C,16.0,Feminino,7.5,9.259259258999998,7.51,8.333333333333334,7.835,5.0,8.5,7.0,9.5,7.5,1
RA-1604,2024,5C,16.0,Masculino,9.168,7.777777778,7.51,8.5,8.88,5.0,10.0,5.5,10.0,8.125,1
RA-193,2024,5C,14.0,Masculino,8.751,9.848484848333333,6.26,7.0,8.7525,10.0,6.5,4.5,10.0,8.4375,0
RA-195,2024,5C,15.0,Feminino,7.5,9.682539682666667,6.26,7.833333333333333,8.965,10.0,9.0,6.5,8.0,7.96875,0
RA-196,2024,5C,14.0,Masculino,8.751,9.689754689666666,7.51,8.0,8.9225,10.0,8.0,7.0,9.0,8.75,0
RA-197,2024,5C,14.0,Feminino,7.5,9.848484848333333,6.26,8.333333333333334,8.795,10.0,7.0,8.0,10.0,7.96875,0
RA-229,2024,5C,14.0,Masculino,9.585,9.841269841333334,5.635,8.833333333333334,8.8375,10.0,9.5,7.0,10.0,8.28125,0
RA-202,2024,5C,16.0,Feminino,8.334,7.880952381,6.26,7.5,7.75,5.0,8.5,6.0,8.0,7.65625,1
RA-1176,2024,5C,14.0,Masculino,8.751,9.682539682666667,6.26,9.166666666666666,8.9225,10.0,10.0,8.0,9.5,8.59375,0
RA-1177,2024,5C,15.0,Feminino,8.751,9.824561403666666,6.26,7.333333333333333,8.125,10.0,9.5,5.5,7.0,7.65625,0
RA-146,2024,5D,17.0,Feminino,8.751,9.514316093333333,5.635,9.333333333333334,8.304,5.0,9.0,9.0,10.0,7.65625,1
RA-1199,2024,5D,18.0,Masculino,7.5,8.571428571333334,5.005,9.0,8.466,5.0,10.0,7.0,10.0,6.5625,1
RA-1178,2024,5D,17.0,Masculino,8.751,9.682539682666667,6.26,8.333333333333334,8.696,5.0,9.0,8.0,8.0,7.5,1
RA-149,2024,5D,17.0,Feminino,9.585,4.104378593666667,6.26,3.8333333333333335,6.626,5.0,0.0,6.5,5.0,7.34375,1
RA-1605,2024,5D,16.0,Masculino,0.0,5.0694444443333335,7.51,2.5,7.028,5.0,0.0,7.5,0.0,7.5,1
RA-107,2024,5D,16.0,Feminino,7.5,7.9949874686666655,7.51,4.666666666666667,6.964,5.0,0.0,4.5,9.5,7.5,1
RA-184,2024,5D,14.0,Masculino,8.751,8.696741854666667,6.26,8.166666666666666,9.004,10.0,9.5,5.0,10.0,7.96875,0
RA-1606,2024,5D,17.0,Feminino,8.334,5.148148148,7.51,2.5,7.132,5.0,7.5,0.0,0.0,7.8125,1
RA-1607,2024,5D,16.0,Masculino,5.833,6.222222222333333,5.635,0.0,6.762,5.0,,0.0,0.0,6.5625,1
RA-1608,2024,5D,15.0,Masculino,8.751,7.199074074333335,7.51,5.0,6.83,10.0,8.5,3.5,3.0,6.40625,0
RA-1173,2024,5D,15.0,Masculino,9.168,9.665831245,7.51,5.833333333333333,8.2,10.0,6.0,7.5,4.0,8.125,0
RA-237,2024,5F,16.0,Feminino,8.751,9.689754689666666,6.26,7.666666666666667,8.336666667,5.0,6.0,7.0,10.0,7.916666667,1
RA-147,2024,5F,16.0,Feminino,8.334,9.277056277,7.51,6.166666666666667,7.386666667,5.0,6.0,2.5,10.0,7.5,1
RA-131,2024,5F,17.0,Feminino,8.751,9.444444444666667,7.51,5.0,7.386666667,5.0,4.0,5.0,6.0,7.708333333,1
RA-1609,2024,5F,17.0,Feminino,8.334,9.666666666666666,7.51,6.0,7.943333333,5.0,6.0,4.0,8.0,7.708333333,1
RA-137,2024,5F,18.0,Feminino,9.585,7.582972583,5.005,6.833333333333333,6.276666667,5.0,2.0,8.5,10.0,4.791666667,1
RA-1184,2024,5F,17.0,Masculino,6.666,8.658008657666668,7.51,7.666666666666667,7.5,5.0,6.0,7.0,10.0,7.291666667,1
RA-138,2024,5F,17.0,Masculino,9.585,8.751803751666666,7.51,5.833333333333333,7.443333333,5.0,7.5,5.0,5.0,7.708333333,1
RA-1610,2024,5F,17.0,Masculino,9.168,7.753697970666667,7.51,5.166666666666667,6.106666667,5.0,4.0,2.0,9.5,7.291666667,1
RA-1611,2024,5F,17.0,Masculino,7.083,8.361426442,7.51,4.5,5.886666667,5.0,2.0,2.5,9.0,7.5,1
RA-1612,2024,5F,18.0,Masculino,6.666,8.523809523666666,7.51,6.166666666666667,6.94,5.0,5.0,6.5,7.0,7.708333333,1
RA-1188,2024,5G,16.0,Feminino,9.168,10.0,7.51,7.0,7.106666667,5.0,7.0,6.0,8.0,8.125,1
RA-1613,2024,5G,17.0,Feminino,8.334,7.1428571430000005,7.51,3.0,6.216666667,5.0,0.0,1.0,8.0,7.291666667,1
RA-244,2024,5G,14.0,Feminino,7.5,10.0,6.26,9.5,8.17,10.0,10.0,9.0,9.5,8.125,0
RA-267,2024,5G,17.0,Feminino,10.002,8.285533910333333,6.26,2.0,6.273333333,5.0,0.0,2.0,4.0,4.583333333,1
RA-1189,2024,5G,16.0,Feminino,9.585,8.672360248333332,7.51,7.666666666666667,7.106666667,5.0,7.0,7.0,9.0,7.5,1
RA-113,2024,5G,16.0,Feminino,8.751,7.063851181666667,7.51,6.666666666666667,7.106666667,5.0,7.0,6.0,7.0,7.5,1
RA-152,2024,5L,17.0,Feminino,7.5,7.337719298333333,5.63,5.166666666666667,7.443333333,5.0,0.0,7.5,8.0,7.8125,1
RA-318,2024,5L,16.0,Feminino,7.917,9.129629629666667,7.51,4.666666666666667,7.443333333,5.0,2.0,6.0,6.0,7.34375,1
RA-274,2024,5L,13.0,Feminino,8.334,9.648148147999999,5.635,9.333333333333334,8.226666667,10.0,9.0,9.0,10.0,8.125,0
RA-319,2024,5L,15.0,Masculino,9.585,9.024122807,7.51,5.833333333333333,7.666666667,10.0,4.0,5.0,8.5,7.34375,0
